figure,panel,series,x,y,unit,source_file
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series21,0.029364101233427475,0.33962764155255454,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series22,-0.005542303885303523,0.19605891925518526,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series23,-0.0103570867793501,0.31056501207261694,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series24,0.010327392982647066,0.1345545051223009,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series25,-0.0344232045121452,0.20586232285179207,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series26,0.013321817603745734,0.3154845761210958,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series27,0.026129401961841436,0.4058073361305072,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series28,-0.03724543235072619,0.2815427050615256,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series29,-0.014981904775810961,0.1730215666484266,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series30,-0.006699174894107984,0.3858684548966116,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series31,-0.06990764897348878,0.0987237469448114,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series32,-0.0029703543363962526,0.3100490167084334,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series33,0.015795399774175434,0.06397863707687124,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series34,0.028532294607197195,0.1326538066952741,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series35,0.027336929799865017,0.009682738249273903,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series36,0.00020176963795293101,0.31117617013515403,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series37,-0.012570017077614293,0.2596490077846857,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series38,-0.016343892597948995,0.3258700439388259,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series39,0.007221847131332448,0.07781338379807914,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series0,-0.006607587675901416,0.2668607370033974,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series1,0.031587329046353974,0.3638632416815204,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series2,0.008979102891609525,0.14691740590897992,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series3,-0.023577630180067533,0.20445132170121716,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series4,-0.005802214790791682,0.11264526576234746,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series5,0.021587566564821636,0.0888354849277056,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series6,-0.01302260782612863,0.27761838710124187,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series7,0.03814832869001794,0.29939256115063273,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series8,-0.0024106075857607268,0.33429152852232313,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series9,-0.0026953081516593036,0.18538171893813774,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series10,-0.023550526723121967,0.10489074274949181,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series11,0.009423916525109877,0.4786991196090009,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series12,-0.007174438708365649,0.27678647876353357,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series13,0.02362917139304821,0.1551276937733473,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series14,0.0316555942616803,0.29348361891933417,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series15,-0.006953450922638216,0.27292740623395695,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series16,-0.01855463862458362,0.2321040994282487,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series17,0.06193639397241191,0.4672986051412864,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series18,0.015886959724043304,0.28000389222867983,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series19,0.019025042746682708,0.28963992661814164,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series20,0.006864525724755599,0.1352788706512177,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series21,0.02580582699507017,0.29048792403597634,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series22,-0.015184631650747571,0.15961119005232624,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series23,0.004185692832166965,0.34977686040220834,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series24,-0.01654137647722642,0.21361185172081015,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series25,-0.03487999670589559,0.2376676598499879,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series26,-0.04285863740201401,0.2248319324508031,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series27,0.045477742734007065,0.3672266985174188,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series28,-0.04462088812133025,0.08518603230772784,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series29,-0.027900920524613126,0.35441730007804495,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series30,0.01150954372447932,0.2739773975377038,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series31,-0.058095446060210665,0.4371290002434768,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series32,-0.01468643775801437,0.2431257491806857,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series33,0.03055584693749347,-0.11463502534122377,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series34,0.003588931252972105,0.3113993489192258,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series35,0.039726945036169026,0.06952788884552007,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series36,-0.017948303849261604,0.27793185478952015,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series37,0.05731205844261089,0.5352235115924295,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series38,-0.002643779354595588,0.16291711212586507,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_gon|series39,0.03198223159905267,0.1613930608259932,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series0,0.0161895080628085,0.6793681177857456,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series1,-0.008159430821521263,0.6874375588067081,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series2,0.0013345696331058532,0.3280982734504338,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series3,-0.026470005148805376,0.3028494614534348,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series4,-0.00483774724440833,0.34183313634064444,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series5,0.05434992069699418,0.392212393153863,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series6,-0.029664192327391925,0.5283361746411358,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series7,-0.01657950724126145,0.10376130444264656,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series8,0.007052304903651607,0.5652688665834811,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series9,-0.018204654276692045,0.3537298010008256,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series10,-0.01656812756708037,0.2277862012364607,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series11,0.002685461575176129,0.5326680093636817,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series12,0.003171325752158727,0.3537692377058224,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series13,0.008775496080363099,0.25537751217408083,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series14,-0.00737590128055976,0.4751417192927927,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series15,-0.017933323751099906,0.5011511893171563,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series16,-0.020115468932284553,0.5117260790826601,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series17,-0.022000533353353502,0.502953171242763,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series18,0.01756447879874412,0.39052819903409286,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series19,0.03595804431049576,0.3529531450961758,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series20,0.017949828113031363,0.22372743502590337,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series21,0.011814216634231656,0.5567617389537696,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series22,-0.030662657303966334,0.4843423752588164,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series23,0.009043997501831935,0.4183790175018446,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series24,0.006581961581280216,0.2675659581997601,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series25,-0.0018754606653597072,0.33088200173901955,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series26,-0.016757421639238324,0.48213578469951346,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series27,0.03433258758835789,0.4498522772082593,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series28,-0.03243662440364947,0.19509107131243314,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series29,-0.0012871557842757397,0.5069422332276067,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series30,-0.03158042891699109,0.1818773808634607,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series31,-0.032681782934189885,0.5116295477067072,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series32,-0.019836692400027944,0.31897824520054063,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series33,0.0024985248654858516,0.31976772013237403,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series34,0.05089257769657307,0.3575635154024348,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t3.5_goff|series35,0.0159504293126278,0.18666348171639652,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
